datetime,spot_price,opt_open,opt_high,opt_low,opt_close,volume,iv_pct,delta,gamma,theta,vega
2026-08-24 12:54:00,24182.85,96.2,96.65,96.2,96.55,195,9.62,-0.2247,0.000408,-3.01,22.73
2026-08-24 12:55:00,24187.7,96.55,96.55,96.55,96.55,0,15.0,-0.3064,0.000306,-5.48,26.6
2026-08-24 12:56:00,24185.55,96.55,96.55,96.55,96.55,0,15.0,-0.3071,0.000307,-5.49,26.63
2026-08-24 12:57:00,24185.45,96.55,96.55,96.55,96.55,0,15.0,-0.3071,0.000307,-5.49,26.63
2026-08-24 12:58:00,24183.4,96.55,96.55,96.55,96.55,0,15.0,-0.3078,0.000307,-5.49,26.65
2026-08-24 12:59:00,24180.95,96.55,96.55,96.55,96.55,0,15.0,-0.3085,0.000307,-5.5,26.67
2026-08-24 13:00:00,24180.65,96.55,96.55,96.5,96.5,910,9.6,-0.2251,0.00041,-3.01,22.75
2026-08-24 13:01:00,24180.05,96.5,96.5,95.65,95.65,65,9.55,-0.2243,0.000411,-2.99,22.7
2026-08-24 13:02:00,24174.6,95.65,96.1,95.65,96.1,130,9.52,-0.2258,0.000414,-2.99,22.78
2026-08-24 13:03:00,24166.25,96.1,97.75,96.1,97.75,390,9.51,-0.229,0.000418,-3.01,22.96
2026-08-24 13:04:00,24169.85,97.75,97.75,96.7,96.8,520,9.5,-0.2274,0.000416,-2.99,22.87
2026-08-24 13:05:00,24158.6,96.8,98.45,96.8,98.45,65,9.46,-0.2312,0.000422,-3.01,23.07
2026-08-24 13:06:00,24157.45,98.45,98.45,98.45,98.45,0,15.0,-0.3158,0.000311,-5.55,26.91
2026-08-24 13:07:00,24156.35,98.45,98.45,98.45,98.45,0,15.0,-0.3161,0.000311,-5.55,26.92
2026-08-24 13:08:00,24158.35,98.45,98.45,98.45,98.45,0,15.0,-0.3155,0.000311,-5.55,26.9
2026-08-24 13:09:00,24159.6,98.45,98.5,98.45,98.5,65,9.48,-0.2311,0.000422,-3.01,23.06
2026-08-24 13:10:00,24159.5,98.5,98.5,98.5,98.5,0,15.0,-0.3151,0.000311,-5.54,26.89
2026-08-24 13:11:00,24161.55,98.5,98.5,98.5,98.5,0,15.0,-0.3145,0.00031,-5.54,26.87
2026-08-24 13:12:00,24164.95,98.5,98.5,98.5,98.5,0,15.0,-0.3134,0.00031,-5.53,26.83
2026-08-24 13:13:00,24165.7,98.5,98.5,97.8,97.8,910,9.51,-0.2292,0.000418,-3.01,22.96
2026-08-24 13:14:00,24166.15,97.8,97.8,97.8,97.8,0,15.0,-0.3131,0.00031,-5.53,26.82
2026-08-24 13:15:00,24162.4,97.8,97.8,97.8,97.8,0,15.0,-0.3142,0.00031,-5.54,26.86
2026-08-24 13:16:00,24164.3,97.8,98.4,97.8,98.4,130,9.52,-0.23,0.000419,-3.02,23.01
2026-08-24 13:17:00,24168.55,98.4,98.4,98.4,98.4,0,15.0,-0.3123,0.000309,-5.52,26.8
2026-08-24 13:18:00,24167.7,98.4,98.4,98.4,98.4,0,15.0,-0.3126,0.000309,-5.53,26.81
2026-08-24 13:19:00,24173.35,98.4,98.4,98.4,98.4,0,15.0,-0.3108,0.000309,-5.51,26.75
2026-08-24 13:20:00,24173.7,98.4,98.4,98.4,98.4,0,15.0,-0.3107,0.000309,-5.51,26.74
2026-08-24 13:21:00,24175.65,98.4,98.4,98.4,98.4,0,15.0,-0.3101,0.000308,-5.51,26.72
2026-08-24 13:22:00,24174.5,98.4,98.4,98.4,98.4,0,15.0,-0.3105,0.000308,-5.51,26.73
2026-08-24 13:23:00,24173.4,98.4,98.4,96.25,96.25,130,9.52,-0.2262,0.000415,-2.99,22.8
2026-08-24 13:24:00,24175.8,96.25,96.25,96.25,96.25,0,15.0,-0.3101,0.000308,-5.51,26.72
2026-08-24 13:25:00,24174.1,96.25,96.25,96.25,96.25,0,15.0,-0.3106,0.000309,-5.51,26.74
2026-08-24 13:26:00,24178.15,96.25,96.25,96.25,96.25,0,15.0,-0.3093,0.000308,-5.51,26.69
2026-08-24 13:27:00,24178.6,96.25,96.25,96.25,96.25,0,15.0,-0.3092,0.000308,-5.5,26.69
2026-08-24 13:28:00,24178.85,96.25,96.25,95.05,95.05,130,9.52,-0.2239,0.000412,-2.97,22.67
2026-08-24 13:29:00,24178.75,95.05,95.05,95.05,95.05,0,15.0,-0.3091,0.000308,-5.5,26.69
2026-08-24 13:30:00,24179.45,95.05,95.05,95.05,95.05,0,15.0,-0.3089,0.000308,-5.5,26.68
2026-08-24 13:31:00,24173.7,95.05,95.05,95.05,95.05,0,15.0,-0.3107,0.000309,-5.51,26.74
2026-08-24 13:32:00,24167.75,95.05,98.35,95.05,98.35,65,9.55,-0.2293,0.000416,-3.02,22.97
2026-08-24 13:33:00,24165.05,98.35,98.35,98.35,98.35,0,15.0,-0.3134,0.00031,-5.53,26.83
2026-08-24 13:34:00,24165.2,98.35,98.35,98.35,98.35,0,15.0,-0.3133,0.00031,-5.53,26.83
2026-08-24 13:35:00,24165.9,98.35,98.35,98.35,98.35,0,15.0,-0.3131,0.00031,-5.53,26.82
2026-08-24 13:36:00,24164.45,98.35,98.35,98.35,98.35,0,15.0,-0.3136,0.00031,-5.53,26.83
2026-08-24 13:37:00,24168.6,98.35,98.35,96.95,96.95,1040,9.5,-0.2278,0.000417,-2.99,22.88
2026-08-24 13:38:00,24170.3,96.95,96.95,96.95,96.95,0,15.0,-0.3117,0.000309,-5.52,26.77
2026-08-24 13:39:00,24169.5,96.95,96.95,96.95,96.95,0,15.0,-0.312,0.000309,-5.52,26.78
2026-08-24 13:40:00,24169.75,96.95,96.95,96.95,96.95,0,15.0,-0.3119,0.000309,-5.52,26.78
2026-08-24 13:41:00,24171.45,96.95,96.95,96.95,96.95,0,15.0,-0.3114,0.000309,-5.52,26.76
2026-08-24 13:42:00,24170.45,96.95,96.95,96.95,96.95,0,15.0,-0.3117,0.000309,-5.52,26.77
2026-08-24 13:43:00,24167.25,96.95,96.95,96.8,96.8,65,9.48,-0.2279,0.000418,-2.99,22.89
2026-08-24 13:44:00,24167.05,96.8,96.8,96.8,96.8,0,15.0,-0.3127,0.00031,-5.53,26.8
2026-08-24 13:45:00,24167.2,96.8,96.8,96.8,96.8,0,15.0,-0.3127,0.00031,-5.53,26.8
2026-08-24 13:46:00,24168.4,97.05,97.05,97.05,97.05,65,9.5,-0.2279,0.000417,-3.0,22.89
2026-08-24 13:47:00,24167.35,97.05,97.05,97.05,97.05,0,15.0,-0.3126,0.00031,-5.53,26.8
2026-08-24 13:48:00,24163.25,97.05,97.05,97.05,97.05,0,15.0,-0.3139,0.00031,-5.54,26.84
